"X8.Number.of.samples"	"X8.KL.divergence"
"872"	17440	0.000557461684489373
"873"	17460	0.000524853407746349
"874"	17480	0.000555399805680353
"875"	17500	0.000527398619651939
"876"	17520	0.000524290021338042
"877"	17540	0.000539810064859507
"878"	17560	0.000500292675763104
"879"	17580	0.000552093171905758
"880"	17600	0.00056096924372675
"881"	17620	0.000537350706132428
"882"	17640	0.000531503679091208
"883"	17660	0.000545983180490495
"884"	17680	0.00052384730510011
"885"	17700	0.00051320937345445
"886"	17720	0.000510387191778364
"887"	17740	0.000570061221629611
"888"	17760	0.000513027821255285
"889"	17780	0.000504204141031023
"890"	17800	0.000553970071453148
"891"	17820	0.000517536004271323
"892"	17840	0.000533221311290369
"893"	17860	0.00048984495428376
"894"	17880	0.000535160582822792
"895"	17900	0.000538369844828575
"896"	17920	0.000550869478266421
"897"	17940	0.000561349354055195
"898"	17960	0.000520584545725682
"899"	17980	0.000533984146941178
"900"	18000	0.000501335330950011
"901"	18020	0.00051550387768534
"902"	18040	0.00053662147889258
"903"	18060	0.000547965411688257
"904"	18080	0.000541533994879561
"905"	18100	0.000538754036801448
"906"	18120	0.000511947227356014
"907"	18140	0.000516464704083206
"908"	18160	0.000509024427412063
"909"	18180	0.000512353371233331
"910"	18200	0.000533971034752423
"911"	18220	0.000501053878944866
"912"	18240	0.000510179839784379
"913"	18260	0.000501526295840274
"914"	18280	0.00049265329110955
"915"	18300	0.000510287930753276
"916"	18320	0.000531167018651692
"917"	18340	0.000500147942143033
"918"	18360	0.000513152155937082
"919"	18380	0.000484529389449349
"920"	18400	0.000501475530659152
"921"	18420	0.000521857411091643
"922"	18440	0.00049798239760988
"923"	18460	0.000540653642881945
"924"	18480	0.000501903142015409
"925"	18500	0.000497026967870604
"926"	18520	0.000515424408414301
"927"	18540	0.000493465885853061
"928"	18560	0.000494193947538241
"929"	18580	0.000472947801430414
"930"	18600	0.000540049472112729
"931"	18620	0.000482970969616799
"932"	18640	0.000499452855543147
"933"	18660	0.000480370353369773
"934"	18680	0.000530261254373193
"935"	18700	0.000517794466560951
"936"	18720	0.000538147397653829
"937"	18740	0.000484984501349765
"938"	18760	0.000511409169724445
"939"	18780	0.000505267102338009
"940"	18800	0.000481497839174407
"941"	18820	0.00048298317877476
"942"	18840	0.000520471865915974
"943"	18860	0.000487214431166174
"944"	18880	0.000481307560508551
"945"	18900	0.000476557209087273
"946"	18920	0.000511783240120418
"947"	18940	0.000484515714429608
"948"	18960	0.000515154421481994
"949"	18980	0.000505993639331134
"950"	19000	0.000520048878231132
"951"	19020	0.000491790085031554
"952"	19040	0.000526478178342834
"953"	19060	0.000487886401138853
"954"	19080	0.000479016442481378
"955"	19100	0.000490689820431556
"956"	19120	0.000510999586096394
"957"	19140	0.000467753439965952
"958"	19160	0.00049087224809549
"959"	19180	0.000503371668169752
"960"	19200	0.000510270892385746
"961"	19220	0.000487708842670968
"962"	19240	0.000514431469412056
"963"	19260	0.000499523721462285
"964"	19280	0.000491003938043155
"965"	19300	0.000471645331542794
"966"	19320	0.000486461016925318
"967"	19340	0.000492163828649518
"968"	19360	0.000478273596276751
"969"	19380	0.000526704068803573
"970"	19400	0.000475766619332783
"971"	19420	0.000496429789927627
"972"	19440	0.000479697568004566
"973"	19460	0.00050635650972376
"974"	19480	0.000499519902701967
"975"	19500	0.000500727658254615
"976"	19520	0.000506332045638893
"977"	19540	0.000494088102223129
"978"	19560	0.000460172081174057
"979"	19580	0.000478395254118729
"980"	19600	0.000463918579974859
"981"	19620	0.000477893877828898
"982"	19640	0.000524322053295767
"983"	19660	0.000489343115549292
"984"	19680	0.000484271759290575
"985"	19700	0.000502098151066398
"986"	19720	0.0004872712874073
"987"	19740	0.000499560948324206
"988"	19760	0.00046567793441219
"989"	19780	0.000492520964425966
"990"	19800	0.00051052737325204
"991"	19820	0.000485191001056686
"992"	19840	0.000485763425588791
"993"	19860	0.000465255937951747
"994"	19880	0.00049123722704302
"995"	19900	0.000501865809406264
"996"	19920	0.000472572740534313
"997"	19940	0.000498536095797959
"998"	19960	0.000480982738400959
"999"	19980	0.000477593780647141
"1000"	20000	0.000476641193616291
"1001"	20020	0.000475906114063707
"1002"	20040	0.000494287560210845
"1003"	20060	0.000465650588519452
"1004"	20080	0.000457245692046286
"1005"	20100	0.000479397348358845
"1006"	20120	0.000496864228080892
"1007"	20140	0.000454904896299783
"1008"	20160	0.000445935255971141
"1009"	20180	0.00048465553683269
"1010"	20200	0.000483702731273993
"1011"	20220	0.000477223718784949
"1012"	20240	0.00045156298169382
"1013"	20260	0.000467227445969395
"1014"	20280	0.000495410456886672
"1015"	20300	0.000504192533484919
"1016"	20320	0.000479046261293
"1017"	20340	0.000471138005754445
"1018"	20360	0.000476121737568616
"1019"	20380	0.000454376734277515
"1020"	20400	0.00045154205660241
"1021"	20420	0.000453587027780769
"1022"	20440	0.000482146379971887
"1023"	20460	0.000466655677312162
"1024"	20480	0.000485484943345499
"1025"	20500	0.000480666860663362
"1026"	20520	0.000467040302475438
"1027"	20540	0.000476496079023197
"1028"	20560	0.000452680789212138
"1029"	20580	0.000433773727221895
"1030"	20600	0.000480776816079474
"1031"	20620	0.000477873565039825
"1032"	20640	0.000454296422795532
"1033"	20660	0.00046140603525167
"1034"	20680	0.000463025823149551
"1035"	20700	0.000457495081563995
"1036"	20720	0.000464334231393317
"1037"	20740	0.000452653559139229
"1038"	20760	0.00048882910254867
"1039"	20780	0.000482238719277547
"1040"	20800	0.000456725240714814
"1041"	20820	0.000472253066149962
"1042"	20840	0.000462497359976658
"1043"	20860	0.000467243020585059
"1044"	20880	0.000441978763983052
"1045"	20900	0.00046189993375384
"1046"	20920	0.000423971898253611
"1047"	20940	0.00044361893518148
"1048"	20960	0.000430374908155804
"1049"	20980	0.000426662382120937
"1050"	21000	0.000448545056924306
"1051"	21020	0.000451056676945581
"1052"	21040	0.000464332122499768
"1053"	21060	0.000448491474282359
"1054"	21080	0.000448357574971902
"1055"	21100	0.000459353432661306
"1056"	21120	0.000448958544994283
"1057"	21140	0.000457990951500267
"1058"	21160	0.000424605793076771
"1059"	21180	0.000454649099163309
"1060"	21200	0.000440988687569145
"1061"	21220	0.000452669463907564
"1062"	21240	0.000427864158559505
"1063"	21260	0.000453712131311558
"1064"	21280	0.000416197755613995
"1065"	21300	0.000475845521039814
"1066"	21320	0.000450213775897932
"1067"	21340	0.000414870578981387
"1068"	21360	0.000438842651228074
"1069"	21380	0.000453308981302219
"1070"	21400	0.00041781495851373
"1071"	21420	0.000468587266583368
"1072"	21440	0.000435617703092651
"1073"	21460	0.00043401402306661
"1074"	21480	0.000443557314716555
"1075"	21500	0.000467065846534864
"1076"	21520	0.000459526229829081
"1077"	21540	0.000447568488232338
"1078"	21560	0.000440313367770434
"1079"	21580	0.000434085653110746
"1080"	21600	0.000440285580435888
"1081"	21620	0.00044655852562909
"1082"	21640	0.000425063569349625
"1083"	21660	0.000425483030610773
"1084"	21680	0.000421193282785571
"1085"	21700	0.000475380709730679
"1086"	21720	0.000420520995927095
"1087"	21740	0.000437021093520569
"1088"	21760	0.000433303756998006
"1089"	21780	0.000408397304419707
"1090"	21800	0.000468250705714032
"1091"	21820	0.000410064910645465
"1092"	21840	0.000414115847122556
"1093"	21860	0.000441304455658918
"1094"	21880	0.000442435223245698
"1095"	21900	0.000400589948085924
"1096"	21920	0.000450648804380917
"1097"	21940	0.000448431969424215
"1098"	21960	0.000472034991367733
"1099"	21980	0.000401843685945458
"1100"	22000	0.000437468156254934
"1101"	22020	0.00043333383168759
"1102"	22040	0.000427529996739479
"1103"	22060	0.000414549775296735
"1104"	22080	0.000445073624318717
"1105"	22100	0.000431553704779991
"1106"	22120	0.000434312591898183
"1107"	22140	0.000420264359035204
"1108"	22160	0.000410834634261496
"1109"	22180	0.000437986693086701
"1110"	22200	0.000443731234101396
"1111"	22220	0.000431879636120556
"1112"	22240	0.000440480679343388
"1113"	22260	0.000439725215870224
"1114"	22280	0.000430320686067583
"1115"	22300	0.00040922832269778
"1116"	22320	0.000479723199056386
"1117"	22340	0.000451198614243283
"1118"	22360	0.000425675874909506
"1119"	22380	0.000445720312236358
"1120"	22400	0.00042088962164996
"1121"	22420	0.000410231302889579
"1122"	22440	0.000420568330254208
"1123"	22460	0.000415754543474104
"1124"	22480	0.000403782320178709
"1125"	22500	0.000435751380571732
"1126"	22520	0.000428208976260123
"1127"	22540	0.000437273257493157
"1128"	22560	0.000408846780187856
"1129"	22580	0.000406342676530692
"1130"	22600	0.000447086750907129
"1131"	22620	0.000437071431961432
"1132"	22640	0.000437522307598214
"1133"	22660	0.00042124166791868
"1134"	22680	0.000434985913864749
"1135"	22700	0.000414268860509974
"1136"	22720	0.000413985931859755
"1137"	22740	0.000417143918938863
"1138"	22760	0.000396754212711531
"1139"	22780	0.000419593945318144
"1140"	22800	0.00042173761893747
"1141"	22820	0.000424957217844749
"1142"	22840	0.000414657794901673
"1143"	22860	0.000418664921657019
"1144"	22880	0.000408523942166519
"1145"	22900	0.000442241459578523
"1146"	22920	0.000429660516780154
"1147"	22940	0.000424858455748694
"1148"	22960	0.000416784744208612
"1149"	22980	0.000413641932049248
"1150"	23000	0.000428955055867898
"1151"	23020	0.000398129709287455
"1152"	23040	0.000401385949515543
"1153"	23060	0.000441531654472314
"1154"	23080	0.000432260110683268
"1155"	23100	0.000434132364490563
"1156"	23120	0.000406462624588879
"1157"	23140	0.000397047249722141
"1158"	23160	0.00040297822346221
"1159"	23180	0.000425782597892408
"1160"	23200	0.000399397862302068
"1161"	23220	0.000434146838008733
"1162"	23240	0.000429010155939949
"1163"	23260	0.000398861485842034
"1164"	23280	0.0003863410326136
"1165"	23300	0.000409219140932887
"1166"	23320	0.00040887528948135
"1167"	23340	0.000384434428813289
"1168"	23360	0.000405828815818458
"1169"	23380	0.000393814820109307
"1170"	23400	0.000412386216973466
"1171"	23420	0.000413551488111835
"1172"	23440	0.000406018725113091
"1173"	23460	0.000401270706043797
"1174"	23480	0.000405556624632846
"1175"	23500	0.000404662324402795
"1176"	23520	0.000412753452018761
"1177"	23540	0.000406438214137988
"1178"	23560	0.000420702932613447
"1179"	23580	0.000441886032096343
"1180"	23600	0.000403047405671645
"1181"	23620	0.000412375401610277
"1182"	23640	0.000403705717561146
"1183"	23660	0.000405927158402974
"1184"	23680	0.000415663596723996
"1185"	23700	0.000392183499309535
"1186"	23720	0.000404825775621369
"1187"	23740	0.000389620838289505
"1188"	23760	0.000403505644385689
"1189"	23780	0.000401746266570764
"1190"	23800	0.000397205233743892
"1191"	23820	0.00039614848718205
"1192"	23840	0.000408666937255694
"1193"	23860	0.000397486202534038
"1194"	23880	0.000400441770240415
"1195"	23900	0.000389107819919645
"1196"	23920	0.000425547955880229
"1197"	23940	0.000417368099511189
"1198"	23960	0.000371913576112869
"1199"	23980	0.000412006511675161
"1200"	24000	0.000380466647755441
"1201"	24020	0.00041671280463821
"1202"	24040	0.000409177820927592
"1203"	24060	0.000404830872221541
"1204"	24080	0.000402723233250541
"1205"	24100	0.000391187415922437
"1206"	24120	0.000368499980165366
"1207"	24140	0.000424755297981774
"1208"	24160	0.000392588680826345
"1209"	24180	0.000391441125891176
"1210"	24200	0.000388935524420478
"1211"	24220	0.000382323023637282
"1212"	24240	0.000381832460283296
"1213"	24260	0.000384671672550384
"1214"	24280	0.000387845200540298
"1215"	24300	0.000401769142846881
"1216"	24320	0.000393606689507885
"1217"	24340	0.000398856473284421
"1218"	24360	0.000379387769123298
"1219"	24380	0.000394962285514232
"1220"	24400	0.000394650723912836
"1221"	24420	0.000372595539774005
"1222"	24440	0.000387198477613284
"1223"	24460	0.000390731883541702
"1224"	24480	0.000407691293519468
"1225"	24500	0.000369682020170542
"1226"	24520	0.000391488364534218
"1227"	24540	0.000386048637225635
"1228"	24560	0.00038366438503538
"1229"	24580	0.000396374255551899
"1230"	24600	0.00039601260731952
"1231"	24620	0.000374381170529807
"1232"	24640	0.000384116705864072
"1233"	24660	0.000399186846709177
"1234"	24680	0.000374698683607518
"1235"	24700	0.00038501636265756
"1236"	24720	0.000390134047647268
"1237"	24740	0.000364974705407437
"1238"	24760	0.000386902586612121
"1239"	24780	0.000399703674741862
"1240"	24800	0.000388292491531135
"1241"	24820	0.0003716786112417
"1242"	24840	0.00036795146985669
"1243"	24860	0.000391502855541241
"1244"	24880	0.00040418963629707
"1245"	24900	0.000380469740851722
"1246"	24920	0.00040198552615736
"1247"	24940	0.000370660994009431
"1248"	24960	0.000389259326227555
"1249"	24980	0.000361672260602021
"1250"	25000	0.000388768971185393
"1251"	25020	0.000410772713706206
"1252"	25040	0.000387152716797409
"1253"	25060	0.000393881224397006
"1254"	25080	0.000372533162768312
"1255"	25100	0.000387297116557623
"1256"	25120	0.000428136497509724
"1257"	25140	0.000354216850657457
"1258"	25160	0.000395524029819868
"1259"	25180	0.000380410840070185
"1260"	25200	0.000400011877499051
"1261"	25220	0.000382200994703887
"1262"	25240	0.000382957007264883
"1263"	25260	0.000395920719513474
"1264"	25280	0.000387981452320895
"1265"	25300	0.000376218237094974
"1266"	25320	0.000372552971484661
"1267"	25340	0.000375140740321898
"1268"	25360	0.000361266264678209
"1269"	25380	0.000375462629308238
"1270"	25400	0.000366226832480893
"1271"	25420	0.000375354306353337
"1272"	25440	0.000367608086011779
"1273"	25460	0.000384281879091862
"1274"	25480	0.000387631891658084
"1275"	25500	0.000359346408165172
"1276"	25520	0.000377733045976403
"1277"	25540	0.000359498135749513
"1278"	25560	0.000381472085341602
"1279"	25580	0.000354782188164056
"1280"	25600	0.000399170902642498
"1281"	25620	0.000374793407956715
"1282"	25640	0.000386847963590781
"1283"	25660	0.000397904826237808
"1284"	25680	0.000355404296893915
"1285"	25700	0.000377144045842699
"1286"	25720	0.000380643643820327
"1287"	25740	0.000373764690527187
"1288"	25760	0.000362349402123304
"1289"	25780	0.000366348909686844
"1290"	25800	0.000373215469629371
"1291"	25820	0.000391601353925916
"1292"	25840	0.000381698621709927
"1293"	25860	0.000357713682710502
"1294"	25880	0.000416348635688113
"1295"	25900	0.000375937280041834
"1296"	25920	0.000375553714564768
"1297"	25940	0.000399372190478009
"1298"	25960	0.000365397137204814
"1299"	25980	0.000368454729664051
"1300"	26000	0.000362026008770666
"1301"	26020	0.000350525373786431
"1302"	26040	0.000373131938601108
"1303"	26060	0.000347832338584586
"1304"	26080	0.000372994961798067
"1305"	26100	0.000348591090888023
"1306"	26120	0.000349457997698309
"1307"	26140	0.000376899023995135
"1308"	26160	0.000389295044877755
"1309"	26180	0.000370948791943811
"1310"	26200	0.000360403661392351
"1311"	26220	0.000351888275610021
"1312"	26240	0.000348617952006793
"1313"	26260	0.000342675630061128
"1314"	26280	0.000383288248826437
"1315"	26300	0.000368426309646449
"1316"	26320	0.000352104019644214
"1317"	26340	0.000359759697324339
"1318"	26360	0.000346323065668701
"1319"	26380	0.000343399463228237
"1320"	26400	0.000355742931443087
"1321"	26420	0.000353595565397048
"1322"	26440	0.000355634414620094
"1323"	26460	0.000370724826346995
"1324"	26480	0.000358355586335284
"1325"	26500	0.000358356556237869
"1326"	26520	0.000337888871272986
"1327"	26540	0.0003496683228338
"1328"	26560	0.000350912499786797
"1329"	26580	0.00036702649035914
"1330"	26600	0.000377514770700214
"1331"	26620	0.000346602180625386
"1332"	26640	0.000362013660790151
"1333"	26660	0.000373181819277141
"1334"	26680	0.000332402956591405
"1335"	26700	0.000356906410350751
"1336"	26720	0.000368834778092444
"1337"	26740	0.000356483943019493
"1338"	26760	0.000334151493216635
"1339"	26780	0.000356002178308534
"1340"	26800	0.000343325534128715
"1341"	26820	0.000369288598869555
"1342"	26840	0.000375435182696056
"1343"	26860	0.000365601183311051
"1344"	26880	0.000364959828841343
"1345"	26900	0.000344396251542998
"1346"	26920	0.000374592665154869
"1347"	26940	0.000334569643884273
"1348"	26960	0.000361465937603043
"1349"	26980	0.000359751493512335
"1350"	27000	0.000349262872280512
"1351"	27020	0.000350964723617939
"1352"	27040	0.000376337763725221
"1353"	27060	0.000340871445168711
"1354"	27080	0.000328500730442232
"1355"	27100	0.000318652284076508
"1356"	27120	0.0003544446218498
"1357"	27140	0.000355152115718743
"1358"	27160	0.000346422710396928
"1359"	27180	0.000373960764112699
"1360"	27200	0.000354962949860936
"1361"	27220	0.000339221643096865
"1362"	27240	0.00034180233964404
"1363"	27260	0.000353589111614096
"1364"	27280	0.000337970923202094
"1365"	27300	0.000344015534907373
"1366"	27320	0.00034481991017764
"1367"	27340	0.000344199556865035
"1368"	27360	0.000334051074309897
"1369"	27380	0.000353698006476784
"1370"	27400	0.000344519157508492
"1371"	27420	0.000330361876566007
"1372"	27440	0.00034782121407063
"1373"	27460	0.000373164987733366
"1374"	27480	0.000337482190350115
"1375"	27500	0.000358966463227319
"1376"	27520	0.000346119489135147
"1377"	27540	0.000340901411021809
"1378"	27560	0.000339039081638909
"1379"	27580	0.000352474838480017
"1380"	27600	0.000352776837068479
"1381"	27620	0.000319459301708093
"1382"	27640	0.000340627640135169
"1383"	27660	0.000341335681712171
"1384"	27680	0.000348611277931423
"1385"	27700	0.000334533264535548
"1386"	27720	0.000342692226311719
"1387"	27740	0.000349797785539697
"1388"	27760	0.000346506897021437
"1389"	27780	0.000342187830562381
"1390"	27800	0.000335312236992358
"1391"	27820	0.000323195514248395
"1392"	27840	0.000354404153943771
"1393"	27860	0.000333965841286425
"1394"	27880	0.000337224497022704
"1395"	27900	0.000339119257195526
"1396"	27920	0.000333964990737821
"1397"	27940	0.000346412738866879
"1398"	27960	0.000317890556596411
"1399"	27980	0.000359672647256974
"1400"	28000	0.000359550744818886
"1401"	28020	0.000328053691929547
"1402"	28040	0.000344369951985748
"1403"	28060	0.000334790176934796
"1404"	28080	0.000341349118851607
"1405"	28100	0.000335832478973673
"1406"	28120	0.000338370234852651
"1407"	28140	0.000319539313302457
"1408"	28160	0.000343447959976737
"1409"	28180	0.000371474327048824
"1410"	28200	0.000332261080931826
"1411"	28220	0.00033272178678364
"1412"	28240	0.000342045270269177
"1413"	28260	0.000328943192965539
"1414"	28280	0.000331564472969161
"1415"	28300	0.00034857571806518
"1416"	28320	0.00032994654402608
"1417"	28340	0.00033426579426319
"1418"	28360	0.0003374882199466
"1419"	28380	0.000359430179209705
"1420"	28400	0.000314537298591239
"1421"	28420	0.000330712162243435
"1422"	28440	0.000335832399269802
"1423"	28460	0.000356134526050493
"1424"	28480	0.000351941555473097
"1425"	28500	0.000355430854548651
"1426"	28520	0.000344885940764405
"1427"	28540	0.000332402102615375
"1428"	28560	0.000321688322780291
"1429"	28580	0.00033262002432304
"1430"	28600	0.000323239142216035
"1431"	28620	0.000324143206350154
"1432"	28640	0.000332846899606174
"1433"	28660	0.000328374960028785
"1434"	28680	0.000347865588323038
"1435"	28700	0.000340714912169351
"1436"	28720	0.000323392372176945
"1437"	28740	0.000317495302251088
"1438"	28760	0.000341889507490337
"1439"	28780	0.000367095372494392
"1440"	28800	0.000317442253951418
"1441"	28820	0.000331050236416473
"1442"	28840	0.000343171985719374
"1443"	28860	0.000345853860666379
"1444"	28880	0.000331156081839774
"1445"	28900	0.000312529536491952
"1446"	28920	0.000337033932641638
"1447"	28940	0.000353009996404672
"1448"	28960	0.000322507127712164
"1449"	28980	0.000326465162995241
"1450"	29000	0.000330240466905887
"1451"	29020	0.000320322601358675
"1452"	29040	0.000301360110544287
"1453"	29060	0.000329857588187447
"1454"	29080	0.000339362934933011
"1455"	29100	0.000320943724179231
"1456"	29120	0.000329697742832982
"1457"	29140	0.000306802126874025
"1458"	29160	0.000321976369869412
"1459"	29180	0.000307952642065103
"1460"	29200	0.000320227323000823
"1461"	29220	0.000314865672551708
"1462"	29240	0.000315567590614693
"1463"	29260	0.000355290780274434
"1464"	29280	0.000324217445766769
"1465"	29300	0.000345612205739297
"1466"	29320	0.000319628657509104
"1467"	29340	0.000337471682383495
"1468"	29360	0.000334691889678517
"1469"	29380	0.000317725911073255
"1470"	29400	0.000314312838577216
"1471"	29420	0.000343263104358556
"1472"	29440	0.000321256942013282
"1473"	29460	0.00034285498031118
"1474"	29480	0.000320683095967669
"1475"	29500	0.000322556136409438
"1476"	29520	0.000304447396227153
"1477"	29540	0.000313650511502322
"1478"	29560	0.00031674106394208
"1479"	29580	0.000331961800171353
"1480"	29600	0.000321130500061297
"1481"	29620	0.00032335227461465
"1482"	29640	0.000342107893843062
"1483"	29660	0.000336810046866285
"1484"	29680	0.000333725346999448
"1485"	29700	0.000346925650566908
"1486"	29720	0.000316624465750943
"1487"	29740	0.000316709477085243
"1488"	29760	0.000318029296804498
"1489"	29780	0.00031835120036044
"1490"	29800	0.000323387035352069
"1491"	29820	0.000306027204103213
"1492"	29840	0.000341709695011032
"1493"	29860	0.000309794358274321
"1494"	29880	0.000313805323599009
"1495"	29900	0.000308542532598091
"1496"	29920	0.000317611339478213
"1497"	29940	0.000323895423227349
"1498"	29960	0.000323359314418925
"1499"	29980	0.000330816303114812
"1500"	30000	0.000309505359119674
"1501"	30020	0.00030796098710905
"1502"	30040	0.000345686367013657
"1503"	30060	0.000305427364415532
"1504"	30080	0.00032032798459429
"1505"	30100	0.00031067588571758
"1506"	30120	0.000332556115999447
"1507"	30140	0.000307026614902633
"1508"	30160	0.000310447550296016
"1509"	30180	0.000327252731887737
"1510"	30200	0.000294702827730868
"1511"	30220	0.000314615311429658
"1512"	30240	0.000299335809114432
"1513"	30260	0.000301907523392238
"1514"	30280	0.000313676921162751
"1515"	30300	0.000325913236383501
"1516"	30320	0.000301717669121801
"1517"	30340	0.000335220315703419
"1518"	30360	0.000305096823399164
"1519"	30380	0.00029918044306588
"1520"	30400	0.000322869524780232
"1521"	30420	0.000315451212082952
"1522"	30440	0.000312122522615281
"1523"	30460	0.00032257451103228
"1524"	30480	0.000309728601625796
"1525"	30500	0.000334054009024524
"1526"	30520	0.000315657350264805
"1527"	30540	0.000312571793436139
"1528"	30560	0.000305108326779332
"1529"	30580	0.000298742290569976
"1530"	30600	0.000323838205375491
"1531"	30620	0.000310196625160837
"1532"	30640	0.000313808397275794
"1533"	30660	0.000297599124324586
"1534"	30680	0.000304070715392496
"1535"	30700	0.000306237748796991
"1536"	30720	0.000316060902926668
"1537"	30740	0.000300914969464283
"1538"	30760	0.000291075292164839
"1539"	30780	0.000308349900804701
"1540"	30800	0.000302043303810415
"1541"	30820	0.000286692051846066
"1542"	30840	0.000283450110259272
"1543"	30860	0.00029063545689327
"1544"	30880	0.000321440273796459
"1545"	30900	0.000297027708831329
"1546"	30920	0.000307085410735759
"1547"	30940	0.00031821299793158
"1548"	30960	0.000291780526476347
"1549"	30980	0.000304560305218242
"1550"	31000	0.000289420757411619
"1551"	31020	0.000320147483907784
"1552"	31040	0.000315335930117805
"1553"	31060	0.000283530352607321
"1554"	31080	0.000312110417946076
"1555"	31100	0.000307169751198328
"1556"	31120	0.000314548293788783
"1557"	31140	0.000261663608753725
"1558"	31160	0.000312124970682506
"1559"	31180	0.00029918765585014
"1560"	31200	0.000290655289194068
"1561"	31220	0.00032435807586473
"1562"	31240	0.00029835031722668
"1563"	31260	0.000303081122992277
"1564"	31280	0.000310889543352399
"1565"	31300	0.000296038784230583
"1566"	31320	0.000286540650717391
"1567"	31340	0.000282202630946617
"1568"	31360	0.000305331676603788
"1569"	31380	0.000304781070284044
"1570"	31400	0.000307315240404593
"1571"	31420	0.000298434280088643
"1572"	31440	0.000312517153928535
"1573"	31460	0.00028217201405057
"1574"	31480	0.000318075328034665
"1575"	31500	0.000329423968060187
"1576"	31520	0.000297846016164825
"1577"	31540	0.000318165142452233
"1578"	31560	0.000304510601880617
"1579"	31580	0.000309197551781267
"1580"	31600	0.00030516752721705
"1581"	31620	0.000301301256353205
"1582"	31640	0.000312261556321462
"1583"	31660	0.000311887832850035
"1584"	31680	0.000307058528805889
"1585"	31700	0.000303019292068543
"1586"	31720	0.000300459977307887
"1587"	31740	0.000306590498389216
"1588"	31760	0.000295771952302764
"1589"	31780	0.000276191405195207
"1590"	31800	0.00030421120905067
"1591"	31820	0.000300049036516708
"1592"	31840	0.000301137793261523
"1593"	31860	0.000297360281687605
"1594"	31880	0.000291376082969505
"1595"	31900	0.000283110241407624
"1596"	31920	0.000313936653377851
"1597"	31940	0.000311989468105078
"1598"	31960	0.00028460869567051
"1599"	31980	0.00029933652488396
"1600"	32000	0.000305274985911969
"1601"	32020	0.000285558806042428
"1602"	32040	0.000296604136755671
"1603"	32060	0.000300865201158287
"1604"	32080	0.00029451186837362
"1605"	32100	0.000295927289990784
"1606"	32120	0.000316596628111357
"1607"	32140	0.000302772054223561
"1608"	32160	0.000290117619635245
"1609"	32180	0.000287811350850801
"1610"	32200	0.000270427766766533
"1611"	32220	0.000293830029316654
"1612"	32240	0.000306742953569079
"1613"	32260	0.000285664702840847
"1614"	32280	0.000296686041047138
"1615"	32300	0.000282937204152026
"1616"	32320	0.000291545423479627
"1617"	32340	0.000313548428259634
"1618"	32360	0.000293785508307337
"1619"	32380	0.000297823123488848
"1620"	32400	0.00030532756853433
"1621"	32420	0.000298389388631676
"1622"	32440	0.000265409469778651
"1623"	32460	0.000286540292554054
"1624"	32480	0.0002808775074119
"1625"	32500	0.000297282144731584
"1626"	32520	0.000268102638425313
"1627"	32540	0.000302481364405737
"1628"	32560	0.000310370444290396
"1629"	32580	0.000307700665217369
"1630"	32600	0.000291340853748093
"1631"	32620	0.00028992872222666
"1632"	32640	0.000291990862580975
"1633"	32660	0.000279281782259425
"1634"	32680	0.000300464036684642
"1635"	32700	0.00027989211022277
"1636"	32720	0.000282758142110229
"1637"	32740	0.000295258094726244
"1638"	32760	0.000308755340764914
"1639"	32780	0.000282865949184377
"1640"	32800	0.000292380481990954
"1641"	32820	0.000276982149543074
"1642"	32840	0.000290739248523006
"1643"	32860	0.000299541266449467
"1644"	32880	0.000271156243579218
"1645"	32900	0.000299671915636477
"1646"	32920	0.000284228563837098
"1647"	32940	0.000311522249476106
"1648"	32960	0.000283541352900984
"1649"	32980	0.000289802840874622
"1650"	33000	0.000300053428438222
"1651"	33020	0.000295053710748139
"1652"	33040	0.00028534150167643
"1653"	33060	0.000295167901228763
"1654"	33080	0.000285726494633939
"1655"	33100	0.000283226207794435
"1656"	33120	0.00030290923560942
"1657"	33140	0.00028218223828572
"1658"	33160	0.000274640075237545
"1659"	33180	0.00028067258513263
"1660"	33200	0.00027991863067966
"1661"	33220	0.000302960277419651
"1662"	33240	0.000283882476906867
"1663"	33260	0.000297068277123994
"1664"	33280	0.000303076970407968
"1665"	33300	0.000285221169996576
"1666"	33320	0.000285879366805495
"1667"	33340	0.0002889356132217
"1668"	33360	0.000287068519205113
"1669"	33380	0.000289561600202882
"1670"	33400	0.000276427613579118
"1671"	33420	0.000278260025042549
"1672"	33440	0.000269029183301174
"1673"	33460	0.000303075788793013
"1674"	33480	0.000272421100326693
"1675"	33500	0.000289314134431196
"1676"	33520	0.000271666323158283
"1677"	33540	0.00027857141492255
"1678"	33560	0.00028289525903128
"1679"	33580	0.000288918751785787
"1680"	33600	0.000293535807803407
"1681"	33620	0.000290486147263811
"1682"	33640	0.000295044517099747
"1683"	33660	0.000293196247684246
"1684"	33680	0.0002865195178786
"1685"	33700	0.000285663629732561
"1686"	33720	0.000265981586184526
"1687"	33740	0.000293734278813891
"1688"	33760	0.000286936178698317
"1689"	33780	0.000273903242032379
"1690"	33800	0.000288664928406682
"1691"	33820	0.000292514466629671
"1692"	33840	0.000284714673421778
"1693"	33860	0.00028368354864602
"1694"	33880	0.000296980903804171
"1695"	33900	0.000299752351824134
"1696"	33920	0.000281515661804819
"1697"	33940	0.000280353738377873
"1698"	33960	0.00027762139691051
"1699"	33980	0.000288036948755728
"1700"	34000	0.000302962369504235
